transaction_id,customer_id,timestamp,amount,merchant_category,location,device_id,transaction_type,account_age_days
TX004587,C0246,2026-01-05T06:14:00,255.15,retail,City-1,D0,card,182
TX004588,C0212,2026-02-14T02:39:00,263.43,cash,City-2,D2,card,1863
TX004589,C0218,2026-01-23T05:16:00,549.67,retail,City-3,D2,card,811
TX004590,C0229,2026-01-22T21:19:00,123.37,cash,City-4,D1,card,431
TX004591,C0111,2026-02-08T23:25:00,97.76,grocery,City-1,D0,card,147
TX004592,C0072,2026-03-02T22:36:00,278.84,travel,City-2,D0,card,464
TX004593,C0262,2026-03-28T09:56:00,90.27,retail,City-2,D1,card,69
TX004594,C0123,2026-01-18T22:37:00,335.42,cash,City-3,D0,card,351
TX004595,C0151,2026-03-01T03:43:00,217.68,retail,City-1,D1,card,634
TX004596,C0103,2026-03-07T01:30:00,507.9,cash,City-3,D1,card,1882
TX004597,C0144,2026-02-26T12:25:00,147.94,grocery,City-4,D0,card,985
TX004598,C0280,2026-02-24T14:23:00,24.46,retail,City-0,D1,card,475
TX004599,C0038,2026-03-31T05:05:00,123.45,retail,City-3,D2,card,1722
TX004600,C0218,2026-02-10T03:59:00,664.11,travel,City-3,D2,card,445
TX004601,C0186,2026-03-24T05:33:00,215.89,cash,City-1,D0,card,964
TX004602,C0170,2026-03-27T19:43:00,102.03,retail,City-0,D2,card,240
TX004603,C0142,2026-03-19T01:20:00,385.84,grocery,City-2,D1,card,591
TX004604,C0191,2026-01-29T07:20:00,217.16,travel,City-1,D2,card,939
TX004605,C0231,2026-03-18T04:06:00,114.71,retail,City-1,D0,card,1150
TX004606,C0021,2026-03-13T12:14:00,94.23,travel,City-1,D0,card,1340
TX004607,C0191,2026-02-25T04:05:00,813.76,retail,City-16,D8618,card,680
TX004608,C0156,2026-03-17T07:18:00,122.36,retail,City-1,D0,card,1231
TX004609,C0079,2026-01-22T18:00:00,339.8,travel,City-4,D1,card,1660
TX004610,C0143,2026-03-24T06:14:00,296.55,cash,City-3,D2,card,928
TX004611,C0224,2026-03-14T05:27:00,128.26,grocery,City-4,D2,card,497
TX004612,C0274,2026-02-21T12:18:00,413.97,cash,City-4,D1,card,77
TX004613,C0088,2026-03-08T05:33:00,51.54,travel,City-3,D1,card,649
TX004614,C0141,2026-03-28T03:21:00,146.84,cash,City-1,D0,card,1290
TX004615,C0235,2026-03-27T21:36:00,422.44,cash,City-0,D1,card,772
TX004616,C0246,2026-03-14T02:03:00,139.8,travel,City-1,D0,card,479
TX004617,C0018,2026-02-27T06:34:00,549.56,retail,City-3,D0,card,574
TX004618,C0264,2026-01-02T23:47:00,5981.4,retail,City-19,D4722,card,380
TX004619,C0192,2026-01-05T19:54:00,70.0,travel,City-2,D0,card,723
TX004620,C0165,2026-03-17T10:11:00,219.78,travel,City-0,D0,card,81
TX004621,C0257,2026-02-08T07:43:00,55.93,grocery,City-2,D2,card,1472
TX004622,C0098,2026-01-31T07:00:00,74.18,retail,City-3,D2,card,742
TX004623,C0021,2026-01-14T00:11:00,155.52,retail,City-1,D0,card,969
TX004624,C0048,2026-02-09T00:34:00,361.87,retail,City-3,D0,card,1869
TX004625,C0051,2026-01-07T03:42:00,17.74,grocery,City-1,D0,card,1526
TX004626,C0079,2026-03-19T10:27:00,589.39,grocery,City-4,D1,card,1659
TX004627,C0271,2026-01-08T07:33:00,177.66,retail,City-1,D1,card,779
TX004628,C0196,2026-01-09T16:12:00,214.06,cash,City-1,D1,card,423
TX004629,C0054,2026-02-05T18:58:00,376.32,travel,City-4,D0,card,1980
TX004630,C0071,2026-01-23T04:22:00,69.51,travel,City-1,D2,card,1853
TX004631,C0204,2026-01-14T21:55:00,557.3,travel,City-3,D1369,card,974
TX004632,C0215,2026-02-04T19:25:00,318.54,travel,City-0,D2,card,203
TX004633,C0025,2026-03-05T01:54:00,86.09,retail,City-0,D1,card,775
TX004634,C0134,2026-03-11T20:38:00,331.97,travel,City-4,D2,card,366
TX004635,C0194,2026-01-06T10:29:00,69.03,retail,City-4,D2,card,1178
TX004636,C0047,2026-03-30T01:50:00,142.55,grocery,City-2,D2,card,1876
TX004637,C0299,2026-02-26T20:30:00,169.44,grocery,City-4,D2,card,1525
TX004638,C0257,2026-03-26T00:37:00,65.17,travel,City-2,D2,card,667
TX004639,C0069,2026-01-25T04:31:00,104.87,retail,City-4,D0,card,1073
TX004640,C0040,2026-03-27T22:59:00,230.23,retail,City-0,D1,card,1280
TX004641,C0089,2026-03-06T12:51:00,200.15,retail,City-4,D2,card,1709
TX004642,C0051,2026-02-05T06:44:00,39.53,grocery,City-1,D0,card,423
TX004643,C0177,2026-03-06T13:27:00,318.81,cash,City-2,D0,card,571
TX004644,C0091,2026-01-06T01:06:00,285.55,travel,City-1,D1,card,1943
TX004645,C0165,2026-03-19T04:54:00,62.09,grocery,City-0,D0,card,451
TX004646,C0036,2026-03-24T21:43:00,70.17,grocery,City-1,D0,card,1175
TX004647,C0052,2026-03-12T13:27:00,170.97,grocery,City-2,D1,card,1474
TX004648,C0256,2026-03-27T17:19:00,317.64,travel,City-1,D1,card,1297
TX004649,C0228,2026-01-11T11:55:00,305.8,retail,City-3,D0,card,990
TX004650,C0056,2026-01-29T22:07:00,307.51,cash,City-1,D2,card,1305
TX004651,C0225,2026-01-27T00:24:00,481.01,travel,City-0,D0,card,1513
TX004652,C0289,2026-03-16T17:06:00,154.77,grocery,City-4,D1,card,1671
TX004653,C0040,2026-03-02T13:26:00,252.32,travel,City-0,D1,card,601
TX004654,C0298,2026-01-29T18:48:00,186.06,grocery,City-3,D1,card,441
TX004655,C0229,2026-02-18T17:45:00,145.5,cash,City-4,D1,card,441
TX004656,C0270,2026-03-28T10:00:00,39.07,cash,City-0,D0,card,879
TX004657,C0200,2026-01-22T15:48:00,700.61,retail,City-0,D2,card,1645
TX004658,C0024,2026-01-04T06:07:00,375.15,cash,City-4,D0,card,1878
TX004659,C0209,2026-01-07T15:10:00,419.49,grocery,City-4,D2,card,1201
TX004660,C0051,2026-01-04T05:43:00,15.02,grocery,City-1,D0,card,1127
TX004661,C0285,2026-02-26T20:05:00,61.86,retail,City-0,D0,card,1055
TX004662,C0022,2026-01-09T06:17:00,684.37,cash,City-2,D1,card,1964
TX004663,C0053,2026-02-09T05:52:00,175.49,cash,City-3,D2,card,788
TX004664,C0115,2026-03-31T16:38:00,493.35,travel,City-0,D1,card,694
TX004665,C0035,2026-01-05T08:53:00,65.94,travel,City-0,D2,card,143
TX004666,C0010,2026-01-31T04:43:00,85.27,grocery,City-0,D1,card,1161
TX004667,C0034,2026-02-13T14:47:00,65.07,retail,City-4,D1,card,1906
TX004668,C0157,2026-01-07T10:37:00,363.06,travel,City-2,D1,card,1739
TX004669,C0198,2026-03-04T11:32:00,248.74,travel,City-3,D0,card,1912
TX004670,C0271,2026-01-21T05:07:00,74.11,grocery,City-1,D1,card,37
TX004671,C0281,2026-03-03T23:45:00,65.83,cash,City-1,D2,card,1681
TX004672,C0132,2026-03-23T11:26:00,181.08,travel,City-2,D0,card,740
TX004673,C0047,2026-03-05T19:17:00,189.14,retail,City-2,D2,card,692
TX004674,C0292,2026-01-16T23:53:00,261.89,travel,City-2,D1,card,1048
TX004675,C0170,2026-02-27T18:26:00,154.69,cash,City-0,D2,card,1310
TX004676,C0138,2026-02-21T17:09:00,408.17,grocery,City-3,D0,card,130
TX004677,C0286,2026-03-02T00:06:00,24.03,grocery,City-1,D1,card,1630
TX004678,C0038,2026-02-17T12:22:00,96.59,retail,City-3,D2,card,308
TX004679,C0270,2026-03-08T16:04:00,56.34,retail,City-0,D0,card,512
TX004680,C0238,2026-02-23T19:07:00,33.53,retail,City-3,D1,card,1185
TX004681,C0066,2026-03-12T22:03:00,116.13,travel,City-1,D0,card,1724
TX004682,C0209,2026-02-02T15:33:00,203.69,retail,City-4,D2,card,471
TX004683,C0245,2026-02-11T17:29:00,601.46,retail,City-0,D2,card,1235
TX004684,C0281,2026-03-21T05:24:00,146.29,grocery,City-1,D2,card,64
TX004685,C0079,2026-03-18T21:39:00,164.47,retail,City-4,D1,card,342
TX004686,C0297,2026-03-04T08:53:00,466.52,cash,City-2,D0,card,1021
TX004687,C0099,2026-03-09T12:53:00,136.26,travel,City-4,D0,card,940
TX004688,C0098,2026-02-06T08:08:00,62.39,retail,City-3,D2,card,685
TX004689,C0000,2026-03-21T03:10:00,220.61,cash,City-0,D0,card,241
TX004690,C0237,2026-02-02T13:59:00,158.06,cash,City-2,D0,card,312
TX004691,C0217,2026-01-13T16:46:00,55.25,cash,City-2,D1,card,1299
TX004692,C0068,2026-03-15T20:27:00,67.6,grocery,City-3,D2,card,104
TX004693,C0181,2026-03-22T21:27:00,429.06,travel,City-1,D1,card,1968
TX004694,C0156,2026-03-20T17:38:00,1857.96,retail,City-13,D6609,card,905
TX004695,C0144,2026-02-01T17:24:00,248.46,retail,City-4,D0,card,1565
TX004696,C0067,2026-02-12T17:50:00,350.52,grocery,City-2,D1,card,1263
TX004697,C0045,2026-02-18T12:46:00,147.61,travel,City-0,D0,card,1297
TX004698,C0012,2026-02-27T03:57:00,7603.18,retail,City-5,D2113,card,1970
TX004699,C0110,2026-02-20T06:05:00,220.69,grocery,City-0,D2,card,828
TX004700,C0238,2026-01-31T05:04:00,58.63,grocery,City-3,D1,card,988
TX004701,C0002,2026-01-02T10:52:00,495.7,retail,City-2,D2,card,1698
TX004702,C0256,2026-01-27T01:54:00,432.78,grocery,City-1,D1,card,182
TX004703,C0254,2026-03-30T02:19:00,165.96,grocery,City-4,D2,card,1374
TX004704,C0006,2026-02-20T22:47:00,231.11,travel,City-1,D0,card,1381
TX004705,C0266,2026-01-01T22:43:00,65.12,travel,City-1,D2,card,725
TX004706,C0252,2026-02-06T14:14:00,196.03,retail,City-2,D0,card,766
TX004707,C0134,2026-01-06T17:05:00,301.26,cash,City-4,D2,card,1715
TX004708,C0144,2026-01-31T02:32:00,327.88,cash,City-4,D0,card,1519
TX004709,C0261,2026-03-27T07:08:00,227.78,grocery,City-1,D0,card,110
TX004710,C0167,2026-01-10T01:38:00,362.93,travel,City-2,D2,card,1668
TX004711,C0054,2026-01-24T01:49:00,948.38,retail,City-4,D0,card,41
TX004712,C0198,2026-01-05T21:31:00,246.62,cash,City-3,D0,card,562
TX004713,C0167,2026-01-01T14:08:00,199.01,cash,City-2,D2,card,165
TX004714,C0253,2026-03-08T06:47:00,80.9,travel,City-3,D1,card,125
TX004715,C0277,2026-03-25T02:54:00,240.2,grocery,City-2,D1,card,1727
TX004716,C0208,2026-03-18T02:26:00,127.83,cash,City-3,D1,card,274
TX004717,C0026,2026-03-10T11:34:00,447.32,grocery,City-1,D2,card,759
TX004718,C0119,2026-01-05T21:17:00,272.61,grocery,City-4,D2,card,1016
TX004719,C0100,2026-02-23T03:15:00,7865.08,travel,City-13,D8906,card,1926
TX004720,C0024,2026-03-01T09:18:00,485.03,cash,City-4,D0,card,1828
TX004721,C0292,2026-03-02T13:39:00,255.81,grocery,City-2,D1,card,1496
TX004722,C0105,2026-01-13T13:10:00,274.67,cash,City-0,D0,card,1803
TX004723,C0077,2026-01-11T11:50:00,155.27,cash,City-2,D2,card,972
TX004724,C0245,2026-03-03T10:14:00,192.29,cash,City-0,D2,card,1377
TX004725,C0211,2026-03-01T11:29:00,326.66,retail,City-1,D1,card,1420
TX004726,C0182,2026-03-31T03:17:00,1556.8,retail,City-3,D1646,card,1826
TX004727,C0004,2026-03-19T17:41:00,49.05,retail,City-4,D1,card,1938
TX004728,C0052,2026-02-21T05:35:00,290.34,cash,City-2,D1,card,1831
TX004729,C0119,2026-01-11T19:43:00,2517.34,cash,City-16,D9886,card,1463
TX004730,C0216,2026-02-24T06:11:00,53.27,retail,City-1,D0,card,1036
TX004731,C0232,2026-03-16T02:01:00,737.28,cash,City-2,D1,card,1351
TX004732,C0248,2026-01-14T04:03:00,131.8,grocery,City-3,D2,card,452
TX004733,C0121,2026-03-02T09:37:00,370.09,travel,City-1,D1,card,302
TX004734,C0183,2026-03-31T09:49:00,266.45,grocery,City-3,D0,card,734
TX004735,C0298,2026-03-15T12:35:00,386.3,cash,City-3,D1,card,1438
TX004736,C0049,2026-01-18T10:40:00,75.2,travel,City-4,D1,card,1447
TX004737,C0015,2026-03-21T04:38:00,122.59,retail,City-0,D0,card,1240
TX004738,C0127,2026-01-13T06:07:00,146.6,grocery,City-2,D1,card,561
TX004739,C0050,2026-03-09T13:52:00,2401.27,grocery,City-4,D4379,card,1868
TX004740,C0012,2026-03-12T21:04:00,233.05,grocery,City-2,D0,card,1703
TX004741,C0271,2026-03-04T07:39:00,110.06,grocery,City-1,D1,card,1557
TX004742,C0026,2026-01-07T21:02:00,199.48,travel,City-1,D2,card,1430
TX004743,C0037,2026-01-01T04:34:00,167.94,retail,City-2,D1,card,278
TX004744,C0060,2026-01-30T08:58:00,197.21,retail,City-0,D0,card,1678
TX004745,C0005,2026-01-06T12:29:00,261.32,travel,City-0,D2,card,143
TX004746,C0103,2026-02-27T00:12:00,907.92,cash,City-3,D1,card,1601
TX004747,C0292,2026-03-13T10:50:00,458.68,grocery,City-2,D1,card,1271
TX004748,C0150,2026-02-04T01:57:00,488.44,retail,City-0,D0,card,525
TX004749,C0159,2026-01-27T23:06:00,236.35,travel,City-4,D0,card,1421
TX004750,C0195,2026-02-14T20:59:00,50.5,travel,City-0,D0,card,1199
TX004751,C0030,2026-01-19T20:34:00,262.45,travel,City-0,D0,card,453
TX004752,C0257,2026-01-03T21:46:00,25.64,travel,City-2,D2,card,782
TX004753,C0158,2026-03-26T05:20:00,266.42,travel,City-3,D2,card,1201
TX004754,C0010,2026-02-17T04:06:00,149.05,travel,City-0,D1,card,1738
TX004755,C0179,2026-03-12T04:42:00,400.85,grocery,City-4,D2,card,1643
TX004756,C0054,2026-01-11T02:06:00,349.57,grocery,City-4,D0,card,1622
TX004757,C0270,2026-01-09T05:17:00,58.2,grocery,City-0,D0,card,525
TX004758,C0106,2026-01-10T19:18:00,189.59,cash,City-1,D1,card,335
TX004759,C0291,2026-03-22T20:43:00,468.25,cash,City-14,D3206,card,587
TX004760,C0257,2026-01-14T17:19:00,129.62,cash,City-2,D2,card,508
TX004761,C0073,2026-02-14T23:24:00,3888.36,retail,City-2,D1581,card,1779
TX004762,C0027,2026-01-11T10:17:00,26.32,grocery,City-2,D0,card,1463
TX004763,C0245,2026-03-23T02:22:00,7029.63,grocery,City-12,D8437,card,656
TX004764,C0036,2026-02-06T10:21:00,735.3,grocery,City-3,D2408,card,463
TX004765,C0025,2026-02-11T09:33:00,118.32,travel,City-0,D1,card,1772
TX004766,C0008,2026-03-12T07:16:00,117.3,travel,City-3,D2,card,1250
TX004767,C0173,2026-03-07T20:23:00,309.15,grocery,City-3,D2,card,994
TX004768,C0222,2026-03-26T04:20:00,317.77,cash,City-2,D0,card,787
TX004769,C0084,2026-02-17T08:38:00,40.62,grocery,City-4,D0,card,307
TX004770,C0169,2026-02-26T00:33:00,482.24,retail,City-4,D1,card,1945
TX004771,C0167,2026-01-11T23:58:00,750.77,retail,City-2,D2,card,1224
TX004772,C0130,2026-01-04T07:58:00,114.41,retail,City-0,D1,card,1833
TX004773,C0208,2026-02-22T12:38:00,51.15,grocery,City-3,D1,card,802
TX004774,C0278,2026-01-02T06:17:00,240.0,retail,City-3,D2,card,1884
TX004775,C0165,2026-01-23T09:19:00,211.93,retail,City-0,D0,card,1816
TX004776,C0118,2026-01-27T09:55:00,399.73,cash,City-3,D1,card,1031
TX004777,C0086,2026-03-12T01:19:00,222.79,retail,City-1,D2,card,1310
TX004778,C0276,2026-03-13T22:37:00,407.65,travel,City-1,D0,card,102
TX004779,C0217,2026-01-27T19:08:00,72.66,retail,City-2,D1,card,1783
TX004780,C0204,2026-02-04T14:34:00,15.25,retail,City-4,D0,card,1531
TX004781,C0024,2026-02-26T15:30:00,2754.27,cash,City-1,D5915,card,1547
TX004782,C0061,2026-01-10T11:27:00,184.5,retail,City-1,D1,card,337
TX004783,C0253,2026-03-01T18:21:00,133.44,grocery,City-3,D1,card,1603
TX004784,C0021,2026-01-09T17:41:00,186.21,travel,City-1,D0,card,1704
TX004785,C0273,2026-02-20T22:57:00,185.94,cash,City-3,D0,card,163
TX004786,C0232,2026-02-23T21:52:00,208.44,grocery,City-2,D1,card,887
TX004787,C0021,2026-01-25T05:00:00,245.41,retail,City-1,D0,card,1851
TX004788,C0286,2026-03-29T03:54:00,671.24,cash,City-17,D8437,card,1968
TX004789,C0223,2026-01-31T01:22:00,497.61,grocery,City-3,D1,card,360
TX004790,C0202,2026-03-09T10:53:00,304.33,retail,City-2,D1,card,1763
TX004791,C0113,2026-02-25T07:12:00,173.88,cash,City-3,D2,card,1115
TX004792,C0061,2026-02-06T13:33:00,269.13,retail,City-1,D1,card,672
TX004793,C0174,2026-03-17T07:15:00,129.52,grocery,City-4,D0,card,300
TX004794,C0250,2026-03-07T15:50:00,429.67,retail,City-0,D1,card,1062
TX004795,C0078,2026-01-24T18:41:00,144.6,retail,City-3,D0,card,47
TX004796,C0293,2026-03-03T18:06:00,207.75,retail,City-3,D2,card,326
TX004797,C0146,2026-02-17T14:38:00,85.96,retail,City-1,D2,card,1721
TX004798,C0003,2026-03-23T00:36:00,305.57,cash,City-3,D0,card,929
TX004799,C0085,2026-02-20T21:56:00,41.11,cash,City-0,D1,card,1518
TX004800,C0205,2026-02-22T15:26:00,100.77,grocery,City-0,D1,card,1762
TX004801,C0061,2026-02-01T01:07:00,171.04,cash,City-1,D1,card,399
TX004802,C0001,2026-01-04T12:22:00,314.8,travel,City-1,D1,card,544
TX004803,C0088,2026-03-06T22:47:00,153.75,grocery,City-3,D1,card,1576
TX004804,C0133,2026-03-23T13:16:00,269.68,travel,City-3,D1,card,613
TX004805,C0008,2026-03-21T15:28:00,1311.67,travel,City-3,D8658,card,1004
TX004806,C0128,2026-02-24T09:54:00,115.46,travel,City-3,D2,card,1994
TX004807,C0297,2026-01-09T16:23:00,341.13,retail,City-2,D0,card,1137
TX004808,C0282,2026-01-16T00:38:00,91.66,travel,City-2,D0,card,1490
TX004809,C0196,2026-03-01T16:25:00,129.7,retail,City-1,D1,card,1662
TX004810,C0162,2026-02-18T13:23:00,70.67,cash,City-2,D0,card,301
TX004811,C0284,2026-02-23T04:41:00,260.93,grocery,City-4,D2,card,1883
TX004812,C0071,2026-02-14T06:47:00,76.26,cash,City-1,D2,card,1581
TX004813,C0239,2026-02-12T03:38:00,350.34,cash,City-8,D4759,card,292
TX004814,C0215,2026-02-12T20:00:00,625.52,travel,City-0,D2,card,1404
TX004815,C0273,2026-01-15T05:17:00,150.27,cash,City-3,D0,card,115
TX004816,C0211,2026-01-03T23:15:00,924.09,retail,City-1,D1,card,1102
TX004817,C0102,2026-03-31T09:55:00,89.0,grocery,City-2,D0,card,1840
TX004818,C0176,2026-02-13T11:40:00,145.84,retail,City-1,D2,card,1285
TX004819,C0129,2026-03-23T15:29:00,4300.38,grocery,City-17,D5050,card,1971
TX004820,C0078,2026-02-26T03:34:00,4547.0,retail,City-6,D2180,card,577
TX004821,C0156,2026-01-31T05:17:00,311.02,retail,City-1,D0,card,1874
TX004822,C0269,2026-03-20T20:17:00,52.16,retail,City-4,D2,card,1235
TX004823,C0000,2026-02-25T02:28:00,416.13,travel,City-0,D0,card,82
TX004824,C0294,2026-01-07T20:15:00,468.48,retail,City-4,D0,card,1898
TX004825,C0158,2026-01-31T13:22:00,375.86,retail,City-3,D2,card,1820
TX004826,C0199,2026-01-26T21:30:00,100.48,retail,City-4,D1,card,237
TX004827,C0246,2026-01-15T00:10:00,178.51,retail,City-1,D0,card,1998
TX004828,C0004,2026-02-26T00:59:00,69.97,grocery,City-4,D1,card,155
TX004829,C0085,2026-03-14T20:17:00,48.13,retail,City-0,D1,card,75
TX004830,C0211,2026-01-19T04:44:00,167.64,cash,City-1,D1,card,1287
TX004831,C0250,2026-02-15T21:48:00,231.49,grocery,City-0,D1,card,667
TX004832,C0275,2026-01-09T12:10:00,127.46,travel,City-0,D2,card,671
TX004833,C0005,2026-02-10T22:11:00,499.71,cash,City-0,D2,card,1698
TX004834,C0292,2026-03-31T04:45:00,226.58,grocery,City-2,D1,card,779
TX004835,C0152,2026-03-19T13:31:00,1833.45,retail,City-9,D7017,card,870
TX004836,C0274,2026-03-23T00:06:00,135.9,grocery,City-4,D1,card,1741
TX004837,C0177,2026-03-27T12:52:00,370.03,cash,City-2,D0,card,1408
TX004838,C0020,2026-01-18T04:05:00,490.19,grocery,City-0,D2,card,310
TX004839,C0186,2026-03-20T12:42:00,90.06,retail,City-1,D0,card,435
TX004840,C0089,2026-01-17T20:31:00,263.37,travel,City-4,D2,card,1566
TX004841,C0118,2026-02-25T10:53:00,277.12,travel,City-3,D1,card,856
TX004842,C0278,2026-03-28T10:30:00,309.32,travel,City-3,D2,card,1215
TX004843,C0196,2026-03-17T23:33:00,289.52,retail,City-1,D1,card,622
TX004844,C0282,2026-02-15T22:16:00,195.4,grocery,City-2,D0,card,62
TX004845,C0142,2026-02-11T07:59:00,341.64,retail,City-2,D1,card,531
TX004846,C0122,2026-01-12T23:40:00,172.17,retail,City-2,D2,card,1160
TX004847,C0079,2026-01-31T17:43:00,217.29,retail,City-4,D1,card,655
TX004848,C0161,2026-03-11T04:23:00,446.16,grocery,City-1,D2,card,1139
TX004849,C0295,2026-03-17T07:34:00,257.64,grocery,City-0,D1,card,949
TX004850,C0249,2026-02-03T03:27:00,197.4,travel,City-4,D0,card,531
TX004851,C0204,2026-02-11T21:27:00,25.2,grocery,City-4,D0,card,786
TX004852,C0145,2026-03-30T00:21:00,156.82,retail,City-0,D1,card,1810
TX004853,C0042,2026-02-24T19:50:00,253.79,retail,City-2,D0,card,78
TX004854,C0208,2026-02-25T06:20:00,92.5,cash,City-3,D1,card,1022
TX004855,C0011,2026-02-06T12:05:00,583.1,grocery,City-1,D2,card,1375
TX004856,C0269,2026-02-06T11:23:00,14.96,retail,City-4,D2,card,1074
TX004857,C0032,2026-03-06T21:28:00,146.94,cash,City-2,D2,card,1912
TX004858,C0036,2026-01-02T07:07:00,117.34,retail,City-1,D0,card,432
TX004859,C0025,2026-01-10T13:15:00,64.13,grocery,City-0,D1,card,1462
TX004860,C0240,2026-01-08T02:08:00,357.97,cash,City-0,D0,card,1819
TX004861,C0167,2026-03-04T17:27:00,206.82,cash,City-2,D2,card,308
TX004862,C0203,2026-03-02T02:34:00,42.24,grocery,City-3,D2,card,1022
TX004863,C0185,2026-02-13T03:29:00,296.22,grocery,City-0,D2,card,347
TX004864,C0293,2026-01-10T17:44:00,44.35,travel,City-3,D2,card,483
TX004865,C0266,2026-02-11T06:14:00,94.24,grocery,City-1,D2,card,1456
TX004866,C0213,2026-01-23T19:37:00,342.75,grocery,City-3,D0,card,504
TX004867,C0019,2026-03-01T07:14:00,191.84,travel,City-4,D1,card,156
TX004868,C0060,2026-01-10T19:14:00,269.42,cash,City-0,D0,card,656
TX004869,C0012,2026-03-28T21:15:00,208.11,cash,City-2,D0,card,352
TX004870,C0052,2026-03-01T03:08:00,177.25,cash,City-2,D1,card,988
TX004871,C0239,2026-03-28T16:35:00,104.33,cash,City-4,D2,card,820
TX004872,C0152,2026-01-07T10:51:00,118.86,travel,City-2,D2,card,985
TX004873,C0145,2026-03-31T07:49:00,97.16,cash,City-0,D1,card,1028
TX004874,C0109,2026-02-14T17:40:00,535.98,retail,City-4,D1,card,648
TX004875,C0049,2026-02-21T14:40:00,62.41,travel,City-4,D1,card,1388
TX004876,C0238,2026-03-04T03:34:00,33.1,cash,City-3,D1,card,80
TX004877,C0134,2026-01-07T16:35:00,100.82,travel,City-4,D2,card,870
TX004878,C0121,2026-03-12T21:35:00,305.49,travel,City-1,D1,card,177
TX004879,C0047,2026-03-31T02:54:00,129.67,cash,City-2,D2,card,982
TX004880,C0204,2026-01-11T03:48:00,22.78,travel,City-4,D0,card,1644
TX004881,C0011,2026-02-26T04:00:00,429.66,retail,City-1,D2,card,1850
TX004882,C0095,2026-03-23T10:29:00,544.06,retail,City-0,D2,card,1009
TX004883,C0037,2026-03-02T06:37:00,309.89,retail,City-2,D1,card,252
TX004884,C0082,2026-01-29T02:19:00,180.23,retail,City-2,D1,card,700
TX004885,C0148,2026-01-22T20:22:00,96.44,grocery,City-3,D1,card,1432
TX004886,C0269,2026-03-30T04:00:00,40.24,retail,City-4,D2,card,1484
TX004887,C0142,2026-03-05T10:59:00,308.2,retail,City-2,D1,card,192
TX004888,C0198,2026-02-11T07:26:00,253.83,grocery,City-3,D0,card,1963
TX004889,C0109,2026-02-20T19:36:00,588.38,retail,City-4,D1,card,1545
TX004890,C0013,2026-01-18T17:29:00,704.0,travel,City-3,D1,card,724
TX004891,C0146,2026-02-12T16:48:00,148.78,retail,City-1,D2,card,205
TX004892,C0159,2026-03-01T06:54:00,634.12,travel,City-4,D0,card,1302
TX004893,C0070,2026-03-19T23:41:00,788.73,travel,City-4,D1044,card,1534
TX004894,C0216,2026-03-15T12:57:00,90.09,grocery,City-1,D0,card,268
TX004895,C0105,2026-02-23T03:26:00,263.92,retail,City-0,D0,card,1231
TX004896,C0123,2026-03-28T22:55:00,176.26,travel,City-3,D0,card,1029
TX004897,C0113,2026-03-01T05:14:00,209.19,grocery,City-3,D2,card,92
TX004898,C0166,2026-02-06T14:32:00,572.02,cash,City-1,D1,card,864
TX004899,C0265,2026-02-17T23:13:00,101.45,grocery,City-0,D1,card,726
TX004900,C0195,2026-03-11T05:09:00,285.54,travel,City-0,D0,card,1730
TX004901,C0078,2026-02-04T16:39:00,408.58,cash,City-3,D0,card,1357
TX004902,C0230,2026-03-14T08:32:00,102.22,travel,City-0,D2,card,512
TX004903,C0227,2026-03-21T00:57:00,373.87,cash,City-2,D2,card,555
TX004904,C0274,2026-03-24T19:48:00,176.34,grocery,City-4,D1,card,1204
TX004905,C0270,2026-01-03T00:56:00,75.91,grocery,City-0,D0,card,1074
TX004906,C0263,2026-01-24T17:54:00,64.41,travel,City-3,D2,card,1337
TX004907,C0033,2026-01-07T21:45:00,273.8,travel,City-3,D0,card,1821
TX004908,C0131,2026-02-13T02:35:00,319.41,cash,City-1,D2,card,258
TX004909,C0124,2026-02-24T05:33:00,40.76,cash,City-4,D1,card,1207
TX004910,C0238,2026-02-01T07:56:00,81.04,grocery,City-3,D1,card,982
TX004911,C0238,2026-03-07T06:37:00,18.56,cash,City-3,D1,card,870
TX004912,C0150,2026-01-02T12:08:00,400.13,travel,City-0,D0,card,1687
TX004913,C0068,2026-02-08T20:55:00,62.27,retail,City-3,D2,card,1708
TX004914,C0264,2026-03-23T01:20:00,394.53,grocery,City-4,D0,card,340
TX004915,C0199,2026-03-28T00:56:00,150.87,cash,City-4,D1,card,965
TX004916,C0078,2026-03-19T06:21:00,494.23,cash,City-3,D0,card,968
TX004917,C0237,2026-01-17T05:17:00,495.96,grocery,City-2,D0,card,1957
TX004918,C0282,2026-02-25T02:22:00,109.71,travel,City-2,D0,card,672
TX004919,C0277,2026-02-16T01:51:00,221.91,cash,City-2,D1,card,964
TX004920,C0090,2026-03-19T12:10:00,26.07,grocery,City-0,D0,card,444
TX004921,C0087,2026-01-29T07:50:00,74.21,travel,City-2,D0,card,1022
TX004922,C0158,2026-03-04T19:28:00,341.17,travel,City-3,D2,card,1345
TX004923,C0295,2026-01-01T01:35:00,259.52,cash,City-0,D1,card,1801
TX004924,C0194,2026-01-15T02:19:00,42.37,cash,City-4,D2,card,690
TX004925,C0059,2026-02-26T00:51:00,62.3,grocery,City-4,D2,card,1634
TX004926,C0262,2026-01-24T02:19:00,147.53,cash,City-2,D1,card,1334
TX004927,C0134,2026-03-16T05:56:00,257.94,retail,City-4,D2,card,842
